"policy_id";"customer_id";"product_type";"coverage_amount";"annual_premium";"policy_start_date";"policy_end_date";"agent_id";"status"
"POL51347";"CUST11637";"Term";843681.51;15318.59;"2021-05-31 00:00:00";"2021-07-03 00:00:00";"AGT5267";"Lapsed"
"POL51348";"CUST11469";"Whole";787024.08;39212.46;"2020-12-24 00:00:00";"2024-09-09 00:00:00";"AGT5045";"Active"
"POL51349";"CUST11161";"Vehicle";255292.93;24221.16;"2021-12-23 00:00:00";"2025-03-30 00:00:00";"AGT5177";"Cancelled"
"POL51350";"CUST12238";"Term";293812.87;45576.2;"2021-08-26 00:00:00";"2023-07-04 00:00:00";"AGT5073";"Active"
"POL51351";"CUST10285";"Health";613105.61;35139.41;"2024-05-07 00:00:00";"2024-07-13 00:00:00";"AGT5224";"Cancelled"
"POL51353";"CUST10969";"Term";615174.43;12883.65;"2022-12-18 00:00:00";"2025-01-07 00:00:00";"AGT5047";"Active"
"POL51355";"CUST11966";"Vehicle";661612.81;31106.13;"2021-06-15 00:00:00";"2024-12-24 00:00:00";"AGT5286";"Cancelled"
"POL51356";"CUST10272";"Vehicle";569509.85;14210.63;"2024-04-24 00:00:00";"2024-08-23 00:00:00";"AGT5164";"Active"
"POL51357";"CUST11862";"Vehicle";660597.14;9621.54;"2023-01-14 00:00:00";"2024-07-03 00:00:00";"AGT5064";"Lapsed"
"POL51358";"CUST12357";"Whole";569792.86;27009.15;"2024-03-31 00:00:00";"2024-12-09 00:00:00";"AGT5202";"Lapsed"
"POL51360";"CUST11846";"Term";493529.62;17797.34;"2021-07-20 00:00:00";"2021-12-23 00:00:00";"AGT5291";"Active"
"POL51361";"CUST11443";"Vehicle";693726.74;37252.48;"2021-06-24 00:00:00";"2024-07-14 00:00:00";"AGT5172";"Lapsed"
"POL51362";"CUST12086";"Health";547603.41;3671.09;"2024-07-23 00:00:00";"2024-11-06 00:00:00";"AGT5237";"Lapsed"
"POL51363";"CUST10149";"Whole";257827.54;25656.04;"2021-04-22 00:00:00";"2023-12-28 00:00:00";"AGT5085";"Lapsed"
"POL51364";"CUST11949";"Vehicle";257332.72;27410.42;"2024-06-01 00:00:00";"2024-06-30 00:00:00";"AGT5007";"Lapsed"
"POL51365";"CUST10532";"Property";909237.91;43927.82;"2023-11-24 00:00:00";"2023-12-04 00:00:00";"AGT5243";"Cancelled"
"POL51367";"CUST10037";"Vehicle";905938.59;49972.81;"2022-05-14 00:00:00";"2023-02-11 00:00:00";"AGT5152";"Lapsed"
"POL51368";"CUST12010";"Health";161139.01;27340.38;"2020-10-28 00:00:00";"2023-11-20 00:00:00";"AGT5163";"Lapsed"
"POL51370";"CUST11614";"Whole";799873.51;5670.97;"2024-05-09 00:00:00";"2024-08-23 00:00:00";"AGT5237";"Lapsed"
"POL51371";"CUST11310";"Property";481726.27;41533.98;"2023-04-22 00:00:00";"2023-05-21 00:00:00";"AGT5259";"Cancelled"
"POL51374";"CUST11822";"Term";157559.19;39021.04;"2022-03-11 00:00:00";"2022-07-05 00:00:00";"AGT5205";"Cancelled"
"POL51376";"CUST10217";"Whole";778078.03;12412.78;"2022-02-12 00:00:00";"2023-02-10 00:00:00";"AGT5169";"Active"
"POL51378";"CUST10233";"Property";678468.61;40210.94;"2024-05-13 00:00:00";"2024-11-04 00:00:00";"AGT5001";"Cancelled"
"POL51379";"CUST10524";"Property";103284.71;21502.85;"2022-12-17 00:00:00";"2025-03-30 00:00:00";"AGT5002";"Active"
"POL51381";"CUST10059";"Term";214646.24;18512.62;"2022-11-25 00:00:00";"2024-04-13 00:00:00";"AGT5272";"Active"
"POL51382";"CUST10760";"Vehicle";905719.25;8076.84;"2021-08-25 00:00:00";"2022-08-21 00:00:00";"AGT5282";"Cancelled"
"POL51383";"CUST11887";"Vehicle";584481.53;27687.7;"2020-11-03 00:00:00";"2020-11-23 00:00:00";"AGT5066";"Active"
"POL51384";"CUST11457";"Property";256569.58;28455.71;"2023-03-01 00:00:00";"2024-02-19 00:00:00";"AGT5124";"Cancelled"
"POL51385";"CUST11230";"Vehicle";749057.15;7494.85;"2020-12-27 00:00:00";"2025-07-06 00:00:00";"AGT5073";"Active"
"POL51386";"CUST11387";"Health";235625.71;28792.35;"2024-04-01 00:00:00";"2024-11-06 00:00:00";"AGT5146";"Cancelled"
"POL51387";"CUST11491";"Health";171913.24;10842.86;"2022-06-09 00:00:00";"2024-10-17 00:00:00";"AGT5249";"Cancelled"
"POL51388";"CUST10456";"Term";673600.96;26040.02;"2022-05-05 00:00:00";"2025-05-27 00:00:00";"AGT5145";"Cancelled"
"POL51389";"CUST10832";"Health";397620.25;37149.64;"2023-08-16 00:00:00";"2024-01-20 00:00:00";"AGT5009";"Active"
"POL51390";"CUST11850";"Health";246085.74;29724.29;"2022-06-26 00:00:00";"2024-04-02 00:00:00";"AGT5237";"Cancelled"
"POL51396";"CUST10653";"Property";623490.94;22110.4;"2023-08-07 00:00:00";"2025-03-27 00:00:00";"AGT5179";"Lapsed"
"POL51397";"CUST10731";"Whole";342365.7;10195.38;"2024-07-14 00:00:00";"2024-10-26 00:00:00";"AGT5093";"Lapsed"
"POL51400";"CUST12378";"Whole";131667.62;40906.6;"2024-05-05 00:00:00";"2025-05-02 00:00:00";"AGT5236";"Cancelled"
"POL51401";"CUST10315";"Vehicle";756052.68;4913.24;"2021-11-25 00:00:00";"2024-01-26 00:00:00";"AGT5007";"Cancelled"
"POL51402";"CUST11458";"Health";659348.68;12032.59;"2022-05-10 00:00:00";"2023-01-31 00:00:00";"AGT5279";"Cancelled"
"POL51403";"CUST11122";"Vehicle";828605.39;28326.67;"2021-06-30 00:00:00";"2024-03-10 00:00:00";"AGT5155";"Active"
"POL51404";"CUST10706";"Health";263496.41;35168.99;"2021-10-10 00:00:00";"2023-12-01 00:00:00";"AGT5030";"Active"
"POL51406";"CUST11949";"Vehicle";373042.44;49280.2;"2021-12-07 00:00:00";"2025-05-07 00:00:00";"AGT5245";"Lapsed"
"POL51408";"CUST10762";"Health";821445.2;37165.61;"2022-06-26 00:00:00";"2024-07-30 00:00:00";"AGT5216";"Cancelled"
"POL51409";"CUST11768";"Whole";197729.69;17688.59;"2023-11-02 00:00:00";"2025-02-03 00:00:00";"AGT5194";"Cancelled"
"POL51410";"CUST10559";"Whole";865458.99;34465.38;"2022-01-02 00:00:00";"2025-03-26 00:00:00";"AGT5162";"Active"
"POL51411";"CUST11985";"Health";625945.42;43279.95;"2024-01-26 00:00:00";"2025-03-15 00:00:00";"AGT5185";"Lapsed"
"POL51413";"CUST11914";"Term";648902.17;38879.68;"2022-11-27 00:00:00";"2023-05-21 00:00:00";"AGT5226";"Cancelled"
"POL51414";"CUST11042";"Property";930294.85;31903.43;"2023-01-26 00:00:00";"2025-07-07 00:00:00";"AGT5025";"Lapsed"
"POL51416";"CUST10577";"Property";250136.84;17048.1;"2021-01-04 00:00:00";"2024-05-18 00:00:00";"AGT5162";"Active"
"POL51417";"CUST10812";"Whole";362805.56;4531.9;"2022-06-22 00:00:00";"2025-01-16 00:00:00";"AGT5241";"Active"
"POL51418";"CUST10140";"Whole";614623.22;32435.59;"2021-07-03 00:00:00";"2025-07-17 00:00:00";"AGT5055";"Lapsed"
"POL51421";"CUST10077";"Whole";453118.36;43379.42;"2024-03-19 00:00:00";"2024-07-31 00:00:00";"AGT5185";"Active"
"POL51422";"CUST11400";"Whole";144736.56;43974.47;"2022-07-18 00:00:00";"2024-09-22 00:00:00";"AGT5269";"Lapsed"
"POL51423";"CUST10587";"Whole";440912.47;28084.7;"2024-04-12 00:00:00";"2024-07-13 00:00:00";"AGT5298";"Active"
"POL51424";"CUST11847";"Whole";227130.92;26470.47;"2023-07-20 00:00:00";"2024-09-04 00:00:00";"AGT5221";"Active"
"POL51426";"CUST10131";"Health";533040.74;4379.92;"2023-12-30 00:00:00";"2025-07-08 00:00:00";"AGT5024";"Cancelled"
"POL51427";"CUST10862";"Property";113567.14;39512.82;"2021-07-15 00:00:00";"2024-01-16 00:00:00";"AGT5211";"Lapsed"
"POL51428";"CUST10756";"Term";275703.84;45536.07;"2024-01-10 00:00:00";"2025-01-14 00:00:00";"AGT5087";"Cancelled"
"POL51431";"CUST10805";"Vehicle";232444.62;14486.23;"2024-07-11 00:00:00";"2025-07-10 00:00:00";"AGT5187";"Active"
"POL51434";"CUST10931";"Whole";997375.09;5358.35;"2024-03-26 00:00:00";"2024-10-02 00:00:00";"AGT5222";"Lapsed"
"POL51435";"CUST10305";"Property";224683.41;31309.46;"2024-04-24 00:00:00";"2024-11-07 00:00:00";"AGT5221";"Active"
"POL51438";"CUST10745";"Property";423213.01;48094.68;"2023-11-11 00:00:00";"2024-08-25 00:00:00";"AGT5102";"Cancelled"
"POL51439";"CUST10119";"Health";935988.74;37602.98;"2021-01-24 00:00:00";"2025-01-11 00:00:00";"AGT5099";"Active"
"POL51440";"CUST10930";"Term";509788.98;29944.57;"2021-01-18 00:00:00";"2021-08-30 00:00:00";"AGT5003";"Cancelled"
"POL51441";"CUST10044";"Term";314619.93;11334.91;"2020-08-29 00:00:00";"2024-01-30 00:00:00";"AGT5268";"Active"
"POL51442";"CUST11025";"Property";277279.82;47299.46;"2022-11-30 00:00:00";"2024-07-15 00:00:00";"AGT5014";"Cancelled"
"POL51443";"CUST10804";"Vehicle";561956.85;44218.59;"2024-04-20 00:00:00";"2024-10-08 00:00:00";"AGT5109";"Cancelled"
"POL51444";"CUST12304";"Vehicle";734665.73;18545.78;"2021-08-13 00:00:00";"2022-10-23 00:00:00";"AGT5059";"Active"
"POL51446";"CUST11465";"Vehicle";885124.4;12290.54;"2023-05-04 00:00:00";"2024-05-02 00:00:00";"AGT5042";"Cancelled"
"POL51447";"CUST11875";"Whole";785320.96;48285.22;"2020-12-20 00:00:00";"2022-04-30 00:00:00";"AGT5273";"Lapsed"
"POL51448";"CUST11212";"Property";692379.22;9182.18;"2024-06-21 00:00:00";"2025-03-06 00:00:00";"AGT5015";"Lapsed"
"POL51449";"CUST11417";"Vehicle";859924.68;8094.05;"2022-01-02 00:00:00";"2022-01-08 00:00:00";"AGT5232";"Lapsed"
"POL51450";"CUST11139";"Property";233103.44;24828.81;"2024-01-22 00:00:00";"2024-12-17 00:00:00";"AGT5024";"Active"
"POL51451";"CUST11014";"Whole";608981.89;13758.12;"2021-07-06 00:00:00";"2024-03-11 00:00:00";"AGT5129";"Lapsed"
"POL51452";"CUST11032";"Term";795456.71;16540.93;"2022-06-19 00:00:00";"2025-01-25 00:00:00";"AGT5152";"Cancelled"
"POL51455";"CUST10550";"Whole";466841.34;18248.36;"2022-11-24 00:00:00";"2023-04-20 00:00:00";"AGT5289";"Cancelled"
"POL51456";"CUST11395";"Vehicle";447943.01;23984.37;"2021-11-07 00:00:00";"2024-02-05 00:00:00";"AGT5259";"Lapsed"
"POL51457";"CUST10871";"Health";930189.41;46170.69;"2023-12-22 00:00:00";"2024-01-22 00:00:00";"AGT5190";"Active"
"POL51458";"CUST11580";"Health";735617.68;19249.65;"2020-08-28 00:00:00";"2025-03-11 00:00:00";"AGT5043";"Lapsed"
"POL51461";"CUST11127";"Vehicle";371811.66;39561.94;"2024-05-25 00:00:00";"2025-05-09 00:00:00";"AGT5061";"Lapsed"
"POL51462";"CUST10695";"Whole";331361.08;24812.24;"2023-03-26 00:00:00";"2024-12-24 00:00:00";"AGT5077";"Active"
"POL51463";"CUST11325";"Vehicle";843912.24;15183.23;"2020-11-23 00:00:00";"2022-06-03 00:00:00";"AGT5247";"Active"
"POL51464";"CUST10727";"Term";834973.92;44188.99;"2020-11-09 00:00:00";"2021-03-10 00:00:00";"AGT5159";"Lapsed"
"POL51465";"CUST10752";"Property";826714.29;32613.85;"2022-11-27 00:00:00";"2023-06-02 00:00:00";"AGT5260";"Active"
"POL51467";"CUST10625";"Property";428899.09;7192.03;"2023-08-25 00:00:00";"2024-11-04 00:00:00";"AGT5058";"Cancelled"
"POL51469";"CUST11486";"Property";116325.04;10767.27;"2020-11-30 00:00:00";"2021-12-27 00:00:00";"AGT5204";"Cancelled"
"POL51470";"CUST10001";"Term";956149.14;31061.17;"2020-10-01 00:00:00";"2024-04-24 00:00:00";"AGT5000";"Cancelled"
"POL51472";"CUST10437";"Vehicle";566110.61;5059.46;"2021-05-03 00:00:00";"2024-12-11 00:00:00";"AGT5256";"Active"
"POL51473";"CUST10701";"Term";999774.48;16535.61;"2023-03-25 00:00:00";"2024-02-08 00:00:00";"AGT5229";"Active"
"POL51474";"CUST11527";"Property";758322.78;39397.19;"2022-11-09 00:00:00";"2022-12-29 00:00:00";"AGT5045";"Cancelled"
"POL51475";"CUST10210";"Term";357186.27;38277.51;"2023-04-15 00:00:00";"2025-06-14 00:00:00";"AGT5065";"Active"
"POL51476";"CUST11119";"Whole";142458.23;49847.09;"2024-03-20 00:00:00";"2025-04-28 00:00:00";"AGT5185";"Active"
"POL51477";"CUST12390";"Term";297988.67;4078.16;"2023-12-22 00:00:00";"2024-09-25 00:00:00";"AGT5184";"Cancelled"
"POL51478";"CUST12294";"Health";624422.82;16051.08;"2021-05-08 00:00:00";"2025-04-12 00:00:00";"AGT5059";"Active"
"POL51479";"CUST12472";"Whole";158654.81;13687.61;"2020-11-09 00:00:00";"2022-02-05 00:00:00";"AGT5230";"Cancelled"
"POL51481";"CUST12164";"Term";117164.05;20592.54;"2023-04-09 00:00:00";"2025-06-08 00:00:00";"AGT5128";"Cancelled"
"POL51482";"CUST10550";"Property";559706.33;44077.58;"2022-06-06 00:00:00";"2024-05-25 00:00:00";"AGT5206";"Active"
"POL51484";"CUST11322";"Vehicle";931716.29;18324.44;"2024-03-02 00:00:00";"2024-09-03 00:00:00";"AGT5265";"Cancelled"
"POL51485";"CUST10895";"Vehicle";977654.5;28514.47;"2021-10-31 00:00:00";"2023-05-25 00:00:00";"AGT5062";"Active"
"POL51486";"CUST11121";"Whole";757570.34;41705.36;"2022-12-27 00:00:00";"2023-04-25 00:00:00";"AGT5133";"Active"
"POL51493";"CUST10303";"Term";975248.12;9119.66;"2023-01-30 00:00:00";"2025-07-03 00:00:00";"AGT5029";"Cancelled"
"POL51495";"CUST10827";"Property";203649.78;34842.17;"2021-04-27 00:00:00";"2022-06-07 00:00:00";"AGT5279";"Cancelled"
"POL51496";"CUST10346";"Term";647547.59;16670.01;"2021-01-11 00:00:00";"2023-11-17 00:00:00";"AGT5002";"Active"
"POL51497";"CUST11658";"Property";810654.48;41364.44;"2022-12-29 00:00:00";"2024-01-31 00:00:00";"AGT5128";"Lapsed"
"POL51499";"CUST12342";"Vehicle";727818.39;34585.38;"2023-01-01 00:00:00";"2023-03-03 00:00:00";"AGT5259";"Active"
"POL51500";"CUST10659";"Vehicle";356827.93;48600.51;"2023-12-15 00:00:00";"2024-08-26 00:00:00";"AGT5196";"Cancelled"
"POL51501";"CUST11832";"Whole";747527.91;14545.6;"2020-08-15 00:00:00";"2021-10-29 00:00:00";"AGT5093";"Cancelled"
"POL51502";"CUST12458";"Vehicle";416379.04;15812.41;"2021-06-19 00:00:00";"2023-10-31 00:00:00";"AGT5124";"Active"
"POL51504";"CUST10573";"Property";346401.35;44186.93;"2021-06-23 00:00:00";"2022-03-18 00:00:00";"AGT5272";"Cancelled"
"POL51505";"CUST11951";"Property";901899.35;44561.64;"2021-12-08 00:00:00";"2024-10-18 00:00:00";"AGT5192";"Lapsed"
"POL51507";"CUST12013";"Vehicle";566924.6;30785.48;"2023-02-07 00:00:00";"2024-02-04 00:00:00";"AGT5292";"Active"
"POL51509";"CUST10064";"Property";688342.05;11468.67;"2022-01-31 00:00:00";"2024-03-07 00:00:00";"AGT5119";"Active"
"POL51510";"CUST12110";"Whole";842629.1;10125.3;"2022-05-29 00:00:00";"2023-03-25 00:00:00";"AGT5283";"Lapsed"
"POL51511";"CUST10005";"Term";889686.52;21228.23;"2023-12-12 00:00:00";"2024-11-12 00:00:00";"AGT5225";"Cancelled"
"POL51512";"CUST11950";"Health";335718.49;21125.1;"2023-12-12 00:00:00";"2024-03-18 00:00:00";"AGT5173";"Lapsed"
"POL51513";"CUST11829";"Health";162169.99;16510.73;"2021-04-23 00:00:00";"2022-02-04 00:00:00";"AGT5294";"Active"
"POL51515";"CUST11281";"Vehicle";413245.78;16664.57;"2021-08-06 00:00:00";"2024-04-23 00:00:00";"AGT5219";"Lapsed"
"POL51516";"CUST11936";"Whole";457504.88;30580.4;"2021-09-04 00:00:00";"2025-06-01 00:00:00";"AGT5287";"Active"
"POL51517";"CUST10932";"Vehicle";114750.75;17243.92;"2023-10-08 00:00:00";"2025-02-09 00:00:00";"AGT5057";"Cancelled"
"POL51518";"CUST11706";"Health";759044.46;31300.72;"2022-04-13 00:00:00";"2024-08-04 00:00:00";"AGT5005";"Cancelled"
"POL51519";"CUST10229";"Health";348501.08;20181.23;"2022-09-25 00:00:00";"2024-03-03 00:00:00";"AGT5188";"Active"
"POL51520";"CUST10746";"Health";966843.54;26133.96;"2024-01-20 00:00:00";"2025-05-22 00:00:00";"AGT5076";"Active"
"POL51521";"CUST10120";"Health";411057.11;44406.48;"2020-11-10 00:00:00";"2024-07-18 00:00:00";"AGT5112";"Cancelled"
"POL51524";"CUST11771";"Vehicle";296452.88;29469.93;"2022-08-23 00:00:00";"2023-07-31 00:00:00";"AGT5063";"Active"
"POL51526";"CUST10529";"Property";540768.74;16714.72;"2021-11-24 00:00:00";"2024-06-22 00:00:00";"AGT5102";"Active"
"POL51528";"CUST10070";"Health";405778.87;4708.73;"2023-05-05 00:00:00";"2025-01-20 00:00:00";"AGT5120";"Lapsed"
"POL51529";"CUST11080";"Vehicle";846353.12;36650.29;"2024-03-15 00:00:00";"2025-02-25 00:00:00";"AGT5141";"Lapsed"
"POL51534";"CUST10433";"Term";558638.53;19537.42;"2023-06-02 00:00:00";"2023-12-28 00:00:00";"AGT5241";"Active"
"POL51535";"CUST10769";"Whole";318508.63;35504.67;"2022-02-15 00:00:00";"2022-12-07 00:00:00";"AGT5218";"Cancelled"
"POL51537";"CUST10401";"Property";688829.59;35927.83;"2024-02-09 00:00:00";"2025-07-08 00:00:00";"AGT5215";"Cancelled"
"POL51538";"CUST10949";"Health";573501.47;37158.31;"2022-02-22 00:00:00";"2022-03-22 00:00:00";"AGT5084";"Cancelled"
"POL51541";"CUST10425";"Property";519085.96;4099.3;"2020-08-03 00:00:00";"2023-09-08 00:00:00";"AGT5284";"Active"
"POL51542";"CUST11131";"Term";594513.46;49064.47;"2021-12-10 00:00:00";"2024-03-08 00:00:00";"AGT5098";"Active"
"POL51543";"CUST12178";"Term";124011.04;29845.44;"2022-11-01 00:00:00";"2024-03-03 00:00:00";"AGT5211";"Lapsed"
"POL51544";"CUST11319";"Vehicle";474798.99;49619.59;"2023-08-23 00:00:00";"2025-01-11 00:00:00";"AGT5114";"Active"
"POL51545";"CUST12275";"Whole";663998.13;40211.94;"2024-06-11 00:00:00";"2025-05-03 00:00:00";"AGT5293";"Active"
"POL51547";"CUST10080";"Health";272160.33;15653.81;"2024-06-21 00:00:00";"2025-05-28 00:00:00";"AGT5009";"Cancelled"
"POL51548";"CUST11740";"Property";328478.93;25048.23;"2021-10-29 00:00:00";"2023-02-13 00:00:00";"AGT5096";"Lapsed"
"POL51549";"CUST10690";"Property";271810.4;28085.59;"2022-10-27 00:00:00";"2024-08-02 00:00:00";"AGT5208";"Active"
"POL51550";"CUST10036";"Property";213177.14;25587.96;"2021-02-23 00:00:00";"2024-04-29 00:00:00";"AGT5233";"Cancelled"
"POL51553";"CUST12151";"Property";208791.58;40176.05;"2024-07-06 00:00:00";"2025-07-11 00:00:00";"AGT5287";"Active"
"POL51555";"CUST10770";"Whole";411480.5;6813.47;"2022-09-03 00:00:00";"2023-02-06 00:00:00";"AGT5216";"Lapsed"
"POL51557";"CUST12284";"Term";318593.77;14405.69;"2022-06-01 00:00:00";"2023-10-10 00:00:00";"AGT5120";"Lapsed"
"POL51558";"CUST11881";"Vehicle";421926.77;42793.69;"2020-12-23 00:00:00";"2022-08-26 00:00:00";"AGT5022";"Lapsed"
"POL51559";"CUST11826";"Vehicle";997255.96;33294.55;"2022-10-14 00:00:00";"2024-10-24 00:00:00";"AGT5069";"Active"
"POL51560";"CUST11962";"Whole";551250.2;45784.52;"2021-03-16 00:00:00";"2022-02-10 00:00:00";"AGT5014";"Lapsed"
"POL51561";"CUST12312";"Term";181210.84;21275.86;"2023-10-01 00:00:00";"2024-09-25 00:00:00";"AGT5183";"Lapsed"
"POL51565";"CUST12136";"Property";557551.5;12824.35;"2021-03-24 00:00:00";"2022-04-28 00:00:00";"AGT5220";"Cancelled"
"POL51566";"CUST10297";"Health";314395.03;20471.13;"2023-02-11 00:00:00";"2023-06-15 00:00:00";"AGT5238";"Lapsed"
"POL51567";"CUST11669";"Property";969590.4;15774.23;"2022-06-06 00:00:00";"2025-06-11 00:00:00";"AGT5098";"Cancelled"
"POL51568";"CUST12305";"Vehicle";910853.56;23504.43;"2023-12-02 00:00:00";"2024-03-14 00:00:00";"AGT5030";"Active"
"POL51570";"CUST12393";"Property";184847.61;31750.26;"2023-04-18 00:00:00";"2024-06-24 00:00:00";"AGT5124";"Active"
"POL51571";"CUST10379";"Property";728715.44;20122.22;"2021-05-17 00:00:00";"2022-02-03 00:00:00";"AGT5025";"Active"
"POL51572";"CUST10962";"Health";544746.51;19415.67;"2022-04-30 00:00:00";"2024-08-24 00:00:00";"AGT5093";"Lapsed"
"POL51573";"CUST11104";"Vehicle";281963.31;26201.88;"2024-06-28 00:00:00";"2025-04-23 00:00:00";"AGT5101";"Cancelled"
"POL51574";"CUST11872";"Term";161248.38;27574.61;"2021-09-22 00:00:00";"2023-01-24 00:00:00";"AGT5192";"Lapsed"
"POL51575";"CUST11144";"Term";867534.09;23930.44;"2021-04-19 00:00:00";"2023-04-24 00:00:00";"AGT5241";"Active"
"POL51577";"CUST10407";"Whole";287678.1;47699.5;"2023-12-11 00:00:00";"2024-11-01 00:00:00";"AGT5293";"Active"
"POL51578";"CUST11961";"Property";364136.95;23700.11;"2021-02-11 00:00:00";"2023-03-17 00:00:00";"AGT5120";"Active"
"POL51579";"CUST10333";"Whole";142883.27;29012.27;"2023-11-19 00:00:00";"2023-12-31 00:00:00";"AGT5204";"Cancelled"
"POL51580";"CUST11494";"Whole";128004.97;3182.21;"2023-04-17 00:00:00";"2023-08-28 00:00:00";"AGT5176";"Active"
"POL51581";"CUST10030";"Whole";962892.87;26138.11;"2023-01-06 00:00:00";"2024-02-10 00:00:00";"AGT5000";"Active"
"POL51582";"CUST11831";"Term";465618.83;3843.19;"2024-02-12 00:00:00";"2025-01-10 00:00:00";"AGT5200";"Cancelled"
"POL51583";"CUST11329";"Health";262040.57;20079.94;"2021-11-13 00:00:00";"2022-06-13 00:00:00";"AGT5127";"Cancelled"
"POL51584";"CUST10601";"Whole";964859.23;22791.3;"2023-06-28 00:00:00";"2024-03-02 00:00:00";"AGT5104";"Lapsed"
"POL51585";"CUST10208";"Term";521987.97;45295.13;"2021-11-22 00:00:00";"2024-05-28 00:00:00";"AGT5207";"Cancelled"
"POL51587";"CUST10911";"Whole";970649.0;17862.33;"2024-02-07 00:00:00";"2024-02-24 00:00:00";"AGT5054";"Active"
"POL51589";"CUST10239";"Health";267065.83;21772.24;"2022-09-18 00:00:00";"2023-06-11 00:00:00";"AGT5235";"Lapsed"
"POL51590";"CUST11246";"Property";535975.48;25276.24;"2021-01-29 00:00:00";"2023-01-02 00:00:00";"AGT5140";"Lapsed"
"POL51591";"CUST11017";"Property";296162.77;21586.94;"2021-04-03 00:00:00";"2024-03-24 00:00:00";"AGT5101";"Cancelled"
"POL51593";"CUST10518";"Whole";313234.91;20254.84;"2024-07-19 00:00:00";"2024-09-07 00:00:00";"AGT5218";"Lapsed"
"POL51594";"CUST10890";"Property";930436.04;33184.27;"2021-07-11 00:00:00";"2021-09-05 00:00:00";"AGT5184";"Lapsed"
"POL51595";"CUST11049";"Whole";155478.48;23301.31;"2023-07-19 00:00:00";"2024-08-12 00:00:00";"AGT5020";"Lapsed"
"POL51597";"CUST12339";"Term";435310.02;32802.36;"2023-03-30 00:00:00";"2024-10-29 00:00:00";"AGT5032";"Active"
"POL51598";"CUST11905";"Property";197753.27;36769.51;"2024-01-27 00:00:00";"2025-01-10 00:00:00";"AGT5108";"Lapsed"
"POL51600";"CUST11344";"Property";759646.33;25651.08;"2023-10-16 00:00:00";"2024-10-22 00:00:00";"AGT5029";"Active"
"POL51601";"CUST10482";"Whole";952180.97;5224.33;"2024-06-26 00:00:00";"2025-04-25 00:00:00";"AGT5006";"Lapsed"
"POL51603";"CUST10044";"Term";239750.91;20428.71;"2020-09-07 00:00:00";"2023-08-23 00:00:00";"AGT5066";"Lapsed"
"POL51604";"CUST10135";"Term";583950.81;7342.53;"2024-01-18 00:00:00";"2025-02-14 00:00:00";"AGT5244";"Cancelled"
"POL51606";"CUST11283";"Term";276921.42;24452.24;"2024-02-29 00:00:00";"2024-10-04 00:00:00";"AGT5061";"Active"
"POL51607";"CUST11728";"Term";325207.48;30265.92;"2022-02-08 00:00:00";"2024-01-14 00:00:00";"AGT5080";"Active"
"POL51608";"CUST12374";"Term";312759.5;13986.28;"2023-06-21 00:00:00";"2024-02-10 00:00:00";"AGT5153";"Lapsed"
"POL51610";"CUST11523";"Term";386710.67;27535.39;"2021-07-31 00:00:00";"2022-09-09 00:00:00";"AGT5162";"Lapsed"
"POL51615";"CUST11944";"Health";794952.61;15635.34;"2021-09-21 00:00:00";"2024-07-18 00:00:00";"AGT5250";"Cancelled"
"POL51617";"CUST10471";"Whole";921584.11;24188.49;"2023-06-24 00:00:00";"2023-09-04 00:00:00";"AGT5181";"Cancelled"
"POL51618";"CUST11783";"Term";326925.62;35370.91;"2022-03-11 00:00:00";"2022-09-02 00:00:00";"AGT5287";"Cancelled"
"POL51619";"CUST11676";"Property";722977.21;28520.78;"2024-05-06 00:00:00";"2025-05-11 00:00:00";"AGT5178";"Lapsed"
"POL51622";"CUST11005";"Term";226657.88;32643.88;"2021-12-31 00:00:00";"2023-02-18 00:00:00";"AGT5203";"Cancelled"
"POL51623";"CUST11861";"Term";805367.89;34736.0;"2020-08-20 00:00:00";"2023-08-23 00:00:00";"AGT5128";"Cancelled"
"POL51624";"CUST10681";"Vehicle";996707.47;18158.91;"2023-10-15 00:00:00";"2024-11-17 00:00:00";"AGT5147";"Cancelled"
"POL51625";"CUST11395";"Vehicle";361153.87;47744.99;"2024-06-23 00:00:00";"2024-12-05 00:00:00";"AGT5103";"Cancelled"
